date, pm10, o3, no2, so2, co
2021/2/1, 20, 10, 27, , 
2021/2/2, 27, 21, 20, , 
2021/2/3, 28, 23, 16, , 
2021/2/4, 29, 27, 10, , 
2021/2/5, 22, 24, 13, , 
2021/2/6, 74, 24, 7, , 
2021/2/7, 57, 11, 26, , 
2021/2/8, 19, 17, 14, , 
2021/2/9, 15, , , , 
2021/1/4, 22, 16, 20, , 
2021/1/5, 20, 14, 17, , 
2021/1/6, 19, 9, 20, , 
2021/1/7, 23, 16, 18, , 
2021/1/8, 26, 26, 3, , 
2021/1/9, 17, 26, 8, , 
2021/1/10, 9, 17, 12, , 
2021/1/11, 11, 19, 12, , 
2021/1/12, 14, 15, 14, , 
2021/1/13, 16, 14, 18, , 
2021/1/14, 13, 10, 25, , 
2021/1/15, 23, 20, 17, , 
2021/1/16, 18, 20, 16, , 
2021/1/17, 18, 9, 26, , 
2021/1/18, 29, 21, 23, , 
2021/1/19, 25, 20, 26, , 
2021/1/20, 26, 17, 28, , 
2021/1/21, 25, 26, 12, , 
2021/1/22, 18, 26, 7, , 
2021/1/23, 9, 29, 4, , 
2021/1/24, 10, 26, 10, , 
2021/1/25, 16, 23, 19, , 
2021/1/26, 17, 15, 24, , 
2021/1/27, 26, 7, 35, , 
2021/1/28, 38, 13, 19, , 
2021/1/29, 27, 27, 13, , 
2021/1/30, 25, 28, 2, , 
2021/1/31, 18, 26, 10, , 
2020/10/1, 26, 21, 16, , 
2020/10/2, 22, 27, 5, , 
2020/10/3, 16, 29, 9, , 
2020/10/4, 13, 25, 13, , 
2020/10/5, 19, 24, 19, , 
2020/10/6, 22, 24, 13, , 
2020/10/7, 25, 24, 14, , 
2020/10/8, 23, 23, 16, , 
2020/10/9, 29, 24, 7, , 
2020/10/10, 20, 28, 7, , 
2020/10/11, 13, 29, 10, , 
2020/10/12, 12, 30, 18, , 
2020/10/13, 16, 20, 16, , 
2020/10/14, 14, 20, 14, , 
2020/10/15, 12, 25, 20, , 
2020/10/16, 17, 31, 18, , 
2020/10/17, 21, 27, 16, , 
2020/10/18, 23, 32, 23, , 
2020/10/19, 27, 43, 14, , 
2020/10/20, 29, 39, 10, , 
2020/10/21, 61, 31, 19, , 
2020/10/22, 63, 25, 17, , 
2020/10/23, 43, 29, 14, , 
2020/10/24, 19, 27, 10, , 
2020/10/25, 14, 24, 11, , 
2020/10/26, 14, 18, 20, , 
2020/10/27, 22, 13, 21, , 
2020/10/28, 28, 22, 19, , 
2020/10/29, 33, 20, 19, , 
2020/10/30, 31, 30, 15, , 
2020/10/31, 31, 31, 11, , 
2020/11/1, 28, 30, 16, , 
2020/11/2, 27, 25, 8, , 
2020/11/3, 23, 9, 17, , 
2020/11/4, 22, 27, 11, , 
2020/11/5, 17, 28, 3, , 
2020/11/6, 16, 28, 8, , 
2020/11/7, 28, 22, 7, , 
2020/11/8, 25, 15, , , 
2020/11/9, 24, 16, 23, , 
2020/11/10, 27, 24, 18, , 
2020/11/11, 24, 14, 21, , 
2020/11/12, 28, 13, 20, , 
2020/11/13, 32, 23, 12, , 
2020/11/14, 27, 27, 10, , 
2020/11/15, 24, 22, 14, , 
2020/11/16, 25, 18, 19, , 
2020/11/17, 28, 21, 19, , 
2020/11/18, 32, 11, 19, , 
2020/11/19, 31, 12, 20, , 
2020/11/20, 32, 25, 15, , 
2020/11/21, 31, 22, 15, , 
2020/11/22, 29, 19, 22, , 
2020/11/23, 33, 18, 26, , 
2020/11/24, 37, 21, 25, , 
2020/11/25, 39, 29, 16, , 
2020/11/26, 29, 33, 2, , 
2020/11/27, 19, 30, 4, , 
2020/11/28, 18, 22, 12, , 
2020/11/29, 20, 17, 14, , 
2020/11/30, 25, 4, 14, , 
2020/12/1, 19, 11, 17, , 
2020/12/2, 20, 15, 20, , 
2020/12/3, 23, 18, 21, , 
2020/12/4, 24, 22, 12, , 
2020/12/5, 19, 21, 6, , 
2020/12/6, 10, 21, 18, , 
2020/12/7, 16, 19, 10, , 
2020/12/8, 13, 20, 12, , 
2020/12/9, 14, 15, 20, , 
2020/12/10, 20, 6, 23, , 
2020/12/11, 25, 21, 12, , 
2020/12/12, 17, 21, 16, , 
2020/12/13, 19, 3, 26, , 
2020/12/14, 35, 13, 25, , 
2020/12/15, 42, 12, 26, , 
2020/12/16, 29, 17, 21, , 
2020/12/17, 35, 24, 15, , 
2020/12/18, 24, 21, 18, , 
2020/12/19, 22, 20, 13, , 
2020/12/20, 21, 9, 19, , 
2020/12/21, 18, 8, 21, , 
2020/12/22, 27, 16, 20, , 
2020/12/23, 27, 21, 15, , 
2020/12/24, 26, 28, 6, , 
2020/12/25, 14, 26, 9, , 
2020/12/26, 13, 20, 9, , 
2020/12/27, 12, 24, 7, , 
2020/12/28, 14, 21, 8, , 
2020/12/29, 17, 19, 11, , 
2020/12/30, 11, 18, 14, , 
2020/12/31, 11, 10, 13, , 
2021/1/1, 16, , 10, , 
2021/1/2, 14, , 11, , 
2021/1/3, 17, 12, 19, , 
2020/7/1, 20, 37, 6, , 
2020/7/2, 22, 28, 9, , 
2020/7/3, 14, 33, 4, , 
2020/7/4, 13, 36, 10, , 
2020/7/5, 15, 35, 11, , 
2020/7/6, 23, 31, 7, , 
2020/7/7, 21, 41, 10, , 
2020/7/8, 25, 38, 10, , 
2020/7/9, 19, 41, 15, , 
2020/7/10, 42, 41, 15, , 
2020/7/11, 39, 39, 9, , 
2020/7/12, 19, 36, 15, , 
2020/7/13, 26, 53, 12, , 
2020/7/14, 22, 50, 13, , 
2020/7/15, 22, 27, 3, , 
2020/7/16, 17, 31, 6, , 
2020/7/17, 16, 37, 7, , 
2020/7/18, 16, 34, 7, , 
2020/7/19, 19, 30, 15, , 
2020/7/20, 21, 27, 9, , 
2020/7/21, 24, 33, 14, , 
2020/7/22, 19, 48, 16, , 
2020/7/23, 26, 45, 16, , 
2020/7/24, 42, 45, 9, , 
2020/7/25, 26, 42, 6, , 
2020/7/26, 20, 41, 13, , 
2020/7/27, 21, 33, 15, , 
2020/7/28, 28, 36, 9, , 
2020/7/29, 27, 35, 14, , 
2020/7/30, 26, 32, 19, , 
2020/7/31, 28, 38, 14, , 
2020/8/1, 28, 36, 3, , 
2020/8/2, 25, 27, 6, , 
2020/8/3, 16, 27, 4, , 
2020/8/4, 16, 37, 7, , 
2020/8/5, 20, 41, 10, , 
2020/8/6, 27, 33, 15, , 
2020/8/7, 26, 40, 16, , 
2020/8/8, 21, 44, 12, , 
2020/8/9, 21, 35, 17, , 
2020/8/10, 24, 34, 15, , 
2020/8/11, 20, 40, 11, , 
2020/8/12, 27, 36, 10, , 
2020/8/13, 30, 37, 7, , 
2020/8/14, 29, 36, 9, , 
2020/8/15, 23, 37, 9, , 
2020/8/16, 22, 33, 11, , 
2020/8/17, 19, 32, 8, , 
2020/8/18, 17, 37, 11, , 
2020/8/19, 22, 31, 11, , 
2020/8/20, 23, 29, 9, , 
2020/8/21, 26, 31, 2, , 
2020/8/22, 21, 30, 9, , 
2020/8/23, 16, 32, 7, , 
2020/8/24, 18, 31, 12, , 
2020/8/25, 29, 30, 11, , 
2020/8/26, 25, 30, 9, , 
2020/8/27, 21, 31, 10, , 
2020/8/28, 23, 21, 10, , 
2020/8/29, 11, 32, 7, , 
2020/8/30, 9, 34, 12, , 
2020/8/31, 11, 34, 18, , 
2020/9/1, 15, 42, 12, , 
2020/9/2, 17, 38, 17, , 
2020/9/3, 19, 45, 15, , 
2020/9/4, 20, 43, 13, , 
2020/9/5, 15, 46, 7, , 
2020/9/6, 16, 30, 10, , 
2020/9/7, 14, 35, 12, , 
2020/9/8, 15, 34, 20, , 
2020/9/9, 16, 39, 16, , 
2020/9/10, 16, 46, 9, , 
2020/9/11, 16, 44, 13, , 
2020/9/12, 16, 44, 13, , 
2020/9/13, 18, 42, 17, , 
2020/9/14, 24, 38, 16, , 
2020/9/15, 28, 35, 15, , 
2020/9/16, 27, 27, 18, , 
2020/9/17, 36, 25, 19, , 
2020/9/18, 35, 35, 13, , 
2020/9/19, 26, 34, 9, , 
2020/9/20, 14, 27, 15, , 
2020/9/21, 19, 37, 13, , 
2020/9/22, 17, 37, 15, , 
2020/9/23, 18, 31, 12, , 
2020/9/24, 21, 27, 5, , 
2020/9/25, 32, 29, 2, , 
2020/9/26, 20, 24, 8, , 
2020/9/27, 11, 32, 12, , 
2020/9/28, 17, 36, 17, , 
2020/9/29, 21, 34, 21, , 
2020/9/30, 28, 38, 14, , 
2020/4/1, 16, 37, 2, , 
2020/4/2, 17, 41, 11, , 
2020/4/3, 20, 40, 11, , 
2020/4/4, 12, 45, 10, , 
2020/4/5, 11, 47, 14, , 
2020/4/6, 14, 48, 14, , 
2020/4/7, 17, 49, 10, , 
2020/4/8, 16, 43, 11, , 
2020/4/9, 16, 47, 6, , 
2020/4/10, 18, 45, 8, , 
2020/4/11, 20, 44, 9, , 
2020/4/12, 19, 38, 6, , 
2020/4/13, 15, 41, 10, , 
2020/4/14, 14, 39, 9, , 
2020/4/15, 21, 34, 2, , 
2020/4/16, 25, 35, 10, , 
2020/4/17, 26, 34, 6, , 
2020/4/18, 22, 32, 1, , 
2020/4/19, 15, 23, 14, , 
2020/4/20, 8, 36, 8, , 
2020/4/21, 6, 33, 2, , 
2020/4/22, 14, 38, 11, , 
2020/4/23, 18, 39, 13, , 
2020/4/24, 20, 41, 6, , 
2020/4/25, 18, 37, 6, , 
2020/4/26, 14, 32, 9, , 
2020/4/27, 17, 34, 6, , 
2020/4/28, 13, 37, 6, , 
2020/4/29, 14, 36, 5, , 
2020/4/30, 22, 31, 4, , 
2020/5/1, 19, 32, 3, , 
2020/5/2, 16, 23, 4, , 
2020/5/3, 15, 30, 11, , 
2020/5/4, 22, 27, 11, , 
2020/5/5, 25, 40, 11, , 
2020/5/6, 22, 40, 9, , 
2020/5/7, 21, 35, 6, , 
2020/5/8, 19, 36, 7, , 
2020/5/9, 20, 37, 1, , 
2020/5/10, 23, 34, 5, , 
2020/5/11, 19, 29, 7, , 
2020/5/12, 15, 39, 9, , 
2020/5/13, 14, 32, 8, , 
2020/5/14, 13, 40, 8, , 
2020/5/15, 11, 25, 7, , 
2020/5/16, 12, 33, 5, , 
2020/5/17, 13, 43, 12, , 
2020/5/18, 18, 44, 11, , 
2020/5/19, 24, 48, 17, , 
2020/5/20, 24, 42, 19, , 
2020/5/21, 34, 40, 13, , 
2020/5/22, 30, 39, 11, , 
2020/5/23, 22, 32, 3, , 
2020/5/24, 16, 36, 6, , 
2020/5/25, 22, 47, 11, , 
2020/5/26, 24, 48, 10, , 
2020/5/27, 18, 36, 6, , 
2020/5/28, 18, 42, 12, , 
2020/5/29, 24, 36, 6, , 
2020/5/30, 15, 39, 5, , 
2020/5/31, 10, 39, 7, , 
2020/6/1, 12, 39, 9, , 
2020/6/2, 14, 39, 8, , 
2020/6/3, 14, 39, 8, , 
2020/6/4, 13, 41, 9, , 
2020/6/5, 13, 37, 8, , 
2020/6/6, 14, 21, 4, , 
2020/6/7, 12, 30, 7, , 
2020/6/8, 9, 30, 12, , 
2020/6/9, 11, 41, 10, , 
2020/6/10, 12, 35, 8, , 
2020/6/11, 14, 35, 7, , 
2020/6/12, 25, 38, 9, , 
2020/6/13, 20, 39, 9, , 
2020/6/14, 14, 37, 11, , 
2020/6/15, 18, 17, 15, , 
2020/6/16, 13, 39, 9, , 
2020/6/17, 14, 33, 8, , 
2020/6/18, 10, 36, 11, , 
2020/6/19, 14, 32, 10, , 
2020/6/20, 16, 33, 7, , 
2020/6/21, 18, 32, 11, , 
2020/6/22, 23, 28, 13, , 
2020/6/23, 29, 33, 8, , 
2020/6/24, 61, 34, 11, , 
2020/6/25, 23, 39, 17, , 
2020/6/26, 23, 30, 11, , 
2020/6/27, 24, 34, 6, , 
2020/6/28, 28, 30, 7, , 
2020/6/29, 29, 28, 4, , 
2020/6/30, 15, 31, 8, , 
2020/1/1, 17, 11, 18, , 
2020/1/2, 20, 5, 17, , 
2020/1/3, 20, 8, 14, , 
2020/1/4, 16, 12, 13, , 
2020/1/5, 12, 15, 17, , 
2020/1/6, 18, 6, 22, , 
2020/1/7, 24, 13, 25, , 
2020/1/8, 31, 17, 25, , 
2020/1/9, 31, 8, 27, , 
2020/1/10, 21, 14, 18, , 
2020/1/11, 17, 10, 20, , 
2020/1/12, 19, 8, 28, , 
2020/1/13, 24, 13, 28, , 
2020/1/14, 29, 10, 31, , 
2020/1/15, 32, 9, 28, , 
2020/1/16, 33, 20, 25, , 
2020/1/17, 30, 17, 22, , 
2020/1/18, 20, 31, 7, , 
2020/1/19, 19, 30, 3, , 
2020/1/20, 13, 39, 2, , 
2020/1/21, 28, 32, 11, , 
2020/1/22, 48, 30, 19, , 
2020/1/23, 53, 4, 26, , 
2020/1/24, 67, 20, 18, , 
2020/1/25, 64, 20, 16, , 
2020/1/26, 53, 14, 21, , 
2020/1/27, 27, 15, 17, , 
2020/1/28, 17, 18, 21, , 
2020/1/29, 28, 11, 20, , 
2020/1/30, 29, 7, 27, , 
2020/1/31, 32, 14, 19, , 
2020/2/1, 28, 17, 14, , 
2020/2/2, 21, 5, 23, , 
2020/2/3, 28, 19, 15, , 
2020/2/4, 44, 17, 23, , 
2020/2/5, 31, 23, 21, , 
2020/2/6, 28, 17, 27, , 
2020/2/7, 29, 19, 24, , 
2020/2/8, 27, 28, 15, , 
2020/2/9, 29, 18, 21, , 
2020/2/10, 26, 26, 15, , 
2020/2/11, 31, 26, 5, , 
2020/2/12, 19, 18, 22, , 
2020/2/13, 24, 25, 17, , 
2020/2/14, 33, 26, 18, , 
2020/2/15, 31, 28, 12, , 
2020/2/16, 24, 21, 19, , 
2020/2/17, 28, 21, 17, , 
2020/2/18, 21, 24, 23, , 
2020/2/19, 23, 21, 23, , 
2020/2/20, 27, 24, 25, , 
2020/2/21, 33, 33, 18, , 
2020/2/22, 30, 27, 22, , 
2020/2/23, 34, 21, 28, , 
2020/2/24, 36, 29, 18, , 
2020/2/25, 37, , 15, , 
2020/2/26, 34, 22, 12, , 
2020/2/27, 32, 24, 19, , 
2020/2/28, 35, 26, 20, , 
2020/2/29, 63, 30, 9, , 
2020/3/1, 52, 29, 10, , 
2020/3/2, 28, 21, 14, , 
2020/3/3, 13, 26, 22, , 
2020/3/4, 23, 26, 18, , 
2020/3/5, 31, 29, 12, , 
2020/3/6, 23, 34, 10, , 
2020/3/7, 16, 32, 18, , 
2020/3/8, 18, 30, 15, , 
2020/3/9, 24, 25, 21, , 
2020/3/10, 24, 32, 18, , 
2020/3/11, 31, 36, 19, , 
2020/3/12, 36, 25, 21, , 
2020/3/13, 25, 33, 12, , 
2020/3/14, 24, 35, 10, , 
2020/3/15, 19, 35, 1, , 
2020/3/16, 20, 34, 2, , 
2020/3/17, 23, 34, 11, , 
2020/3/18, 25, 39, 12, , 
2020/3/19, 23, 38, 12, , 
2020/3/20, 19, 40, 10, , 
2020/3/21, 19, 36, 6, , 
2020/3/22, 24, 33, 1, , 
2020/3/23, 21, 36, 1, , 
2020/3/24, 24, 34, 8, , 
2020/3/25, 20, 34, 11, , 
2020/3/26, 19, 36, 13, , 
2020/3/27, 16, 36, 11, , 
2020/3/28, 17, 9, 15, , 
2020/3/29, 16, , , , 
2019/10/1, 22, 31, 11, , 
2019/10/2, 24, 29, 19, , 
2019/10/3, 19, 34, 23, , 
2019/10/4, 22, 25, 18, , 
2019/10/5, 22, 26, 12, , 
2019/10/6, 21, 27, 20, , 
2019/10/7, 19, 29, 22, , 
2019/10/8, 31, 23, 20, , 
2019/10/9, 33, 16, 18, , 
2019/10/10, 19, 19, 24, , 
2019/10/11, 23, 31, 15, , 
2019/10/12, 27, 31, 8, , 
2019/10/13, 20, 33, 10, , 
2019/10/14, 23, 24, 16, , 
2019/10/15, 20, 29, 21, , 
2019/10/16, 14, 29, 27, , 
2019/10/17, 22, 22, 27, , 
2019/10/18, 25, 27, 21, , 
2019/10/19, 25, 29, 11, , 
2019/10/20, 24, 19, 18, , 
2019/10/21, 16, 27, 11, , 
2019/10/22, 10, 26, 15, , 
2019/10/23, 15, 18, 18, , 
2019/10/24, 19, 16, 24, , 
2019/10/25, 18, 28, 19, , 
2019/10/26, 23, 22, 20, , 
2019/10/27, 21, 10, 25, , 
2019/10/28, 23, 11, 22, , 
2019/10/29, 27, 12, 25, , 
2019/10/30, 32, 15, 23, , 
2019/10/31, 27, 16, 17, , 
2019/11/1, 27, 18, 16, , 
2019/11/2, 22, 27, 8, , 
2019/11/3, 14, 24, 16, , 
2019/11/4, 15, 24, 10, , 
2019/11/5, 18, 20, 14, , 
2019/11/6, 12, 12, 22, , 
2019/11/7, 15, 21, 14, , 
2019/11/8, 17, 20, 12, , 
2019/11/9, 13, 20, 12, , 
2019/11/10, 11, 14, 16, , 
2019/11/11, 9, 15, 20, , 
2019/11/12, 15, 8, 25, , 
2019/11/13, 21, 8, 27, , 
2019/11/14, 23, 12, 21, , 
2019/11/15, 20, 16, 17, , 
2019/11/16, 17, 19, 15, , 
2019/11/17, 10, 12, 22, , 
2019/11/18, 17, 13, 23, , 
2019/11/19, 21, 6, 28, , 
2019/11/20, 26, 10, 27, , 
2019/11/21, 26, 18, 22, , 
2019/11/22, 22, 24, 12, , 
2019/11/23, 15, 27, 16, , 
2019/11/24, 15, 17, 26, , 
2019/11/25, 27, 11, 26, , 
2019/11/26, 27, 19, 25, , 
2019/11/27, 20, 18, 26, , 
2019/11/28, 20, 23, 17, , 
2019/11/29, 21, 15, 21, , 
2019/11/30, 21, 25, 16, , 
2019/12/1, 21, 2, 27, , 
2019/12/2, 20, 20, 18, , 
2019/12/3, 30, 26, 5, , 
2019/12/4, 21, 23, 13, , 
2019/12/5, 13, 18, 23, , 
2019/12/6, 19, 9, 19, , 
2019/12/7, 22, 10, 12, , 
2019/12/8, 16, 15, 19, , 
2019/12/9, 14, 16, 26, , 
2019/12/10, 24, 8, 24, , 
2019/12/11, 25, 19, 13, , 
2019/12/12, 15, 22, 9, , 
2019/12/13, 13, 24, 12, , 
2019/12/14, 12, 22, 14, , 
2019/12/15, 12, 15, 26, , 
2019/12/16, 30, 14, 25, , 
2019/12/17, 66, 12, 22, , 
2019/12/18, 77, 12, 22, , 
2019/12/19, 58, 19, 23, , 
2019/12/20, 34, 22, 20, , 
2019/12/21, 18, 32, 7, , 
2019/12/22, 13, 26, 18, , 
2019/12/23, 17, 12, 20, , 
2019/12/24, 21, 8, 16, , 
2019/12/25, 18, 13, 15, , 
2019/12/26, 17, 9, 15, , 
2019/12/27, 15, 15, 18, , 
2019/12/28, 21, 15, 18, , 
2019/12/29, 24, , , , 
2019/7/1, 30, 31, 16, , 
2019/7/2, 32, 46, 22, , 
2019/7/3, 26, 43, 15, , 
2019/7/4, 29, 39, 20, , 
2019/7/5, 29, 31, 19, , 
2019/7/6, 36, 41, 12, , 
2019/7/7, 48, 24, 30, , 
2019/7/8, 37, 36, 22, , 
2019/7/9, 30, 44, 22, , 
2019/7/10, 22, 44, 25, , 
2019/7/11, 31, 38, 19, , 
2019/7/12, 32, 42, 20, , 
2019/7/13, 22, 38, 11, , 
2019/7/14, 19, 37, 14, , 
2019/7/15, 18, 45, 18, , 
2019/7/16, 24, 36, 22, , 
2019/7/17, 24, 48, 16, , 
2019/7/18, 21, 36, 15, , 
2019/7/19, 23, 37, 14, , 
2019/7/20, 18, 36, 7, , 
2019/7/21, 16, 37, 18, , 
2019/7/22, 20, 37, 22, , 
2019/7/23, 24, 34, 14, , 
2019/7/24, 25, 27, 14, , 
2019/7/25, 23, 35, 21, , 
2019/7/26, 23, 37, 9, , 
2019/7/27, 20, 35, 6, , 
2019/7/28, 10, 30, 14, , 
2019/7/29, 13, 34, 15, , 
2019/7/30, 21, 32, 7, , 
2019/7/31, 21, 44, 11, , 
2019/8/1, 18, 52, 21, , 
2019/8/2, 21, 49, 17, , 
2019/8/3, 24, 43, 19, , 
2019/8/4, 21, 44, 20, , 
2019/8/5, 23, 37, 12, , 
2019/8/6, 23, 34, 4, , 
2019/8/7, 22, 29, 16, , 
2019/8/8, 28, 30, 19, , 
2019/8/9, 42, 31, 6, , 
2019/8/10, 34, 36, 6, , 
2019/8/11, 20, 41, 10, , 
2019/8/12, 17, 36, 11, , 
2019/8/13, 13, 36, 12, , 
2019/8/14, 16, 34, 11, , 
2019/8/15, 18, 30, 6, , 
2019/8/16, 15, 30, 13, , 
2019/8/17, 17, 31, 11, , 
2019/8/18, 17, 28, 5, , 
2019/8/19, 18, 36, 3, , 
2019/8/20, 13, 39, 10, , 
2019/8/21, 15, 43, 14, , 
2019/8/22, 19, 44, 15, , 
2019/8/23, 19, 49, 17, , 
2019/8/24, 19, 43, 14, , 
2019/8/25, 18, 39, 20, , 
2019/8/26, 20, 23, 24, , 
2019/8/27, 22, 37, 15, , 
2019/8/28, 23, 50, 20, , 
2019/8/29, 23, 51, 19, , 
2019/8/30, 23, 46, 19, , 
2019/8/31, 23, 41, 13, , 
2019/9/1, 21, 33, 15, , 
2019/9/2, 17, 37, 14, , 
2019/9/3, 15, 38, 18, , 
2019/9/4, 18, 35, 19, , 
2019/9/5, 21, 32, 17, , 
2019/9/6, 19, 37, 14, , 
2019/9/7, 18, 30, 11, , 
2019/9/8, 19, 31, 12, , 
2019/9/9, 16, 28, 20, , 
2019/9/10, 13, 37, 5, , 
2019/9/11, 9, 46, 18, , 
2019/9/12, 16, 50, 19, , 
2019/9/13, 24, 53, 12, , 
2019/9/14, 22, 43, 13, , 
2019/9/15, 26, 43, 25, , 
2019/9/16, 31, 36, 22, , 
2019/9/17, 35, 46, 25, , 
2019/9/18, 32, 42, 15, , 
2019/9/19, 30, 45, 15, , 
2019/9/20, 33, 32, 13, , 
2019/9/21, 23, 29, 14, , 
2019/9/22, 17, 26, 12, , 
2019/9/23, 19, 35, 17, , 
2019/9/24, 21, 31, 11, , 
2019/9/25, 26, 32, 16, , 
2019/9/26, 24, 24, 23, , 
2019/9/27, 30, 29, 13, , 
2019/9/28, 28, 37, 14, , 
2019/9/29, 21, 22, 16, , 
2019/9/30, 27, 35, 19, , 
2019/4/1, 21, 37, 22, , 
2019/4/2, 28, 35, 10, , 
2019/4/3, 24, 37, 12, , 
2019/4/4, 12, 40, 18, , 
2019/4/5, 17, 34, 11, , 
2019/4/6, 14, 36, 14, , 
2019/4/7, 12, 35, 17, , 
2019/4/8, 12, 35, 20, , 
2019/4/9, 17, 26, 23, , 
2019/4/10, 13, 34, 18, , 
2019/4/11, 11, 43, 18, , 
2019/4/12, 14, 44, 16, , 
2019/4/13, 20, 43, 14, , 
2019/4/14, 20, 43, 12, , 
2019/4/15, 19, 41, 14, , 
2019/4/16, 20, 43, 9, , 
2019/4/17, 17, 46, 2, , 
2019/4/18, 14, 55, 1, , 
2019/4/19, 20, 56, 2, , 
2019/4/20, 28, 50, 1, , 
2019/4/21, 25, 48, 2, , 
2019/4/22, 36, 37, 15, , 
2019/4/23, 37, 38, 11, , 
2019/4/24, 26, 31, 13, , 
2019/4/25, 22, 38, 9, , 
2019/4/26, 17, 43, 15, , 
2019/4/27, 17, 22, 12, , 
2019/4/28, 18, 27, 10, , 
2019/4/29, 23, 31, 14, , 
2019/4/30, 22, 19, 11, , 
2019/5/1, 20, 40, 12, , 
2019/5/2, 19, 29, 23, , 
2019/5/3, 17, 37, 12, , 
2019/5/4, 11, 41, 11, , 
2019/5/5, 16, 40, 16, , 
2019/5/6, 23, 31, 22, , 
2019/5/7, 23, 37, 16, , 
2019/5/8, 28, 37, 11, , 
2019/5/9, 23, 40, 12, , 
2019/5/10, 20, 34, 12, , 
2019/5/11, 19, 38, 12, , 
2019/5/12, 17, 41, 15, , 
2019/5/13, 19, 40, 16, , 
2019/5/14, 25, 46, 14, , 
2019/5/15, 26, 45, 22, , 
2019/5/16, 22, 39, 11, , 
2019/5/17, 19, 39, 11, , 
2019/5/18, 14, 38, 12, , 
2019/5/19, 9, 40, 14, , 
2019/5/20, 11, 41, 19, , 
2019/5/21, 16, 39, 16, , 
2019/5/22, 19, 35, 22, , 
2019/5/23, 20, 30, 27, , 
2019/5/24, 18, 19, 24, , 
2019/5/25, 10, 27, 16, , 
2019/5/26, 14, 35, 12, , 
2019/5/27, 14, 31, 9, , 
2019/5/28, 12, 31, 10, , 
2019/5/29, 15, 36, 17, , 
2019/5/30, 19, 26, 26, , 
2019/5/31, 22, 35, 22, , 
2019/6/1, 24, 36, 20, , 
2019/6/2, 22, 33, 28, , 
2019/6/3, 21, 39, 20, , 
2019/6/4, 24, 41, 14, , 
2019/6/5, 21, 32, 7, , 
2019/6/6, 23, 37, 10, , 
2019/6/7, 17, 37, 9, , 
2019/6/8, 23, 39, 18, , 
2019/6/9, 21, 41, 18, , 
2019/6/10, 33, 27, 16, , 
2019/6/11, 23, 37, 14, , 
2019/6/12, 10, 38, 13, , 
2019/6/13, 11, 39, 21, , 
2019/6/14, 19, 38, 14, , 
2019/6/15, 35, 39, 13, , 
2019/6/16, 21, 33, 23, , 
2019/6/17, 21, 38, 27, , 
2019/6/18, 29, 37, 20, , 
2019/6/19, 27, 36, 6, , 
2019/6/20, 23, 38, 9, , 
2019/6/21, 17, 39, 14, , 
2019/6/22, 20, 33, 16, , 
2019/6/23, 24, 43, 9, , 
2019/6/24, 50, 43, 3, , 
2019/6/25, 30, 51, 11, , 
2019/6/26, 27, 47, 22, , 
2019/6/27, 29, 37, 42, , 
2019/6/28, 40, 90, 19, , 
2019/6/29, 48, 44, 9, , 
2019/6/30, 36, 46, 7, , 
2019/1/1, 24, 12, 17, , 
2019/1/2, 17, 7, 26, , 
2019/1/3, 18, 13, 30, , 
2019/1/4, 28, 8, 21, , 
2019/1/5, 26, 18, 20, , 
2019/1/6, 17, 8, 28, , 
2019/1/7, 21, 12, 20, , 
2019/1/8, 22, 13, 22, , 
2019/1/9, 20, 20, 28, , 
2019/1/10, 19, 12, 30, , 
2019/1/11, 28, 16, 24, , 
2019/1/12, 27, 15, 20, , 
2019/1/14, 14, 8, 29, , 
2019/1/15, 27, 11, 31, , 
2019/1/16, 29, 19, 24, , 
2019/1/17, 31, 7, 20, , 
2019/1/18, 20, 16, 18, , 
2019/1/19, 18, 22, 21, , 
2019/1/20, 20, 9, 24, , 
2019/1/21, 17, 13, 24, , 
2019/1/22, 19, 20, 17, , 
2019/1/23, 12, 28, 20, , 
2019/1/24, 9, 15, 33, , 
2019/1/25, 17, 18, 24, , 
2019/1/26, 27, 25, 14, , 
2019/1/27, 19, 24, 20, , 
2019/1/28, 15, 26, 22, , 
2019/1/29, 14, 26, 16, , 
2019/1/31, 13, 19, 20, , 
2019/2/1, 18, 29, 14, , 
2019/2/2, 14, 30, 10, , 
2019/2/3, 9, 23, 21, , 
2019/2/4, 11, 13, 29, , 
2019/2/5, 25, 8, 26, , 
2019/2/6, 32, 15, 19, , 
2019/2/7, 29, 20, 24, , 
2019/2/8, 23, 8, 22, , 
2019/2/9, 23, 25, 14, , 
2019/2/10, 24, 24, 17, , 
2019/2/11, 18, 15, 27, , 
2019/2/12, 23, 25, 22, , 
2019/2/13, 27, 24, 26, , 
2019/2/14, 28, 21, 30, , 
2019/2/15, 28, 26, 25, , 
2019/2/16, 28, 31, 23, , 
2019/2/17, 26, 36, 17, , 
2019/2/18, 25, 36, 20, , 
2019/2/19, 29, 32, 23, , 
2019/2/20, 29, 25, 26, , 
2019/2/21, 31, 12, 32, , 
2019/2/22, 37, 30, 20, , 
2019/2/23, 52, 33, 19, , 
2019/2/24, 38, 21, 31, , 
2019/2/25, 43, 37, 28, , 
2019/2/26, 41, 17, 36, , 
2019/2/27, 41, 33, 26, , 
2019/2/28, 45, 87, 28, , 
2019/3/1, 40, 94, 28, , 
2019/3/2, 43, 16, 29, , 
2019/3/3, 36, 32, 16, , 
